# TS,BOND,ANGLE,DIHED,IMPRP,ELECT,VDW,BOUNDARY,MISC,KINETIC,TOTAL,TEMP,POTENTIAL,TOTALAVG,TEMPAVG,PRESSURE,GPRESSURE,VOLUME,PRESSAVG,GPRESSAVG
3.800000000000000000e+03,1.769526209999999992e+04,4.192863880000000063e+04,5.585533439999999973e+04,9.097160999999999831e+02,-3.266600090600000229e+06,2.318382198999999964e+05,3.451843160000000353e+04,0.000000000000000000e+00,5.058415116999999736e+05,-2.378012975999999791e+06,2.974911999999999921e+02,-2.883854487699999940e+06,-2.376785174699999858e+06,2.978573000000000093e+02,5.690691000000000486e+02,6.237218000000000302e+02,8.033622903500000015e+06,-2.754530000000000101e+01,2.720899999999999963e+01
3.810000000000000000e+03,1.773936049999999886e+04,4.175496880000000237e+04,5.581723109999999724e+04,9.067902000000000271e+02,-3.266815856999999844e+06,2.323078266000000003e+05,3.467718310000000201e+04,0.000000000000000000e+00,5.061172557999999844e+05,-2.377495240999999922e+06,2.976533999999999764e+02,-2.883612496700000018e+06,-2.376883933900000062e+06,2.978333999999999833e+02,-1.740178999999999974e+02,-1.194856999999999942e+02,8.033766043499999680e+06,-9.521800000000000708e+00,4.523420000000000130e+01
3.820000000000000000e+03,1.788963829999999871e+04,4.211431410000000324e+04,5.585411520000000019e+04,9.316019999999999754e+02,-3.266219686499999836e+06,2.319829952000000048e+05,3.480929860000000190e+04,0.000000000000000000e+00,5.055829078999999911e+05,-2.377054815099999774e+06,2.973390999999999735e+02,-2.882637723000000231e+06,-2.376980907600000035e+06,2.977946999999999775e+02,-4.106127999999999929e+02,-3.554306000000000267e+02,8.033906141200000420e+06,-6.581629999999999825e+01,-1.096349999999999980e+01
3.830000000000000000e+03,1.786491129999999976e+04,4.201832749999999942e+04,5.588511529999999766e+04,9.200675999999999704e+02,-3.265839807800000068e+06,2.318205438000000140e+05,3.466353820000000269e+04,0.000000000000000000e+00,5.055568734999999870e+05,-2.377110430699999910e+06,2.973238000000000056e+02,-2.882667304200000130e+06,-2.377068307599999942e+06,2.977425000000000068e+02,3.069123000000000161e+02,3.609923000000000002e+02,8.034038561400000006e+06,-1.342789999999999928e+01,4.144879999999999853e+01
3.840000000000000000e+03,1.782201150000000052e+04,4.181184939999999915e+04,5.584213059999999678e+04,9.638370999999999640e+02,-3.265373629600000102e+06,2.315941700000000128e+05,3.488479609999999957e+04,0.000000000000000000e+00,5.056447417000000132e+05,-2.376810093200000003e+06,2.973754999999999882e+02,-2.882454834900000133e+06,-2.377127141400000080e+06,2.977022999999999797e+02,-9.084624999999999773e+02,-8.524820999999999458e+02,8.034196333100000396e+06,-8.875639999999999930e+01,-3.383899999999999864e+01
3.850000000000000000e+03,1.772376569999999992e+04,4.199832620000000315e+04,5.590620700000000215e+04,9.047226000000000568e+02,-3.266313615300000180e+06,2.319870396999999939e+05,3.492927219999999943e+04,0.000000000000000000e+00,5.063788691000000108e+05,-2.376485412800000049e+06,2.978072000000000230e+02,-2.882864281899999827e+06,-2.377138101199999917e+06,2.976895000000000095e+02,1.134046499999999924e+03,1.190238800000000083e+03,8.034265621899999678e+06,-3.388199999999999878e+00,5.163499999999999801e+01
3.860000000000000000e+03,1.793040450000000055e+04,4.169702500000000146e+04,5.590290899999999965e+04,8.916900000000000546e+02,-3.265764995699999854e+06,2.319142351999999955e+05,3.484205799999999726e+04,0.000000000000000000e+00,5.067157284000000218e+05,-2.375870945499999914e+06,2.980052999999999770e+02,-2.882586673899999820e+06,-2.377108435599999968e+06,2.976902000000000044e+02,-1.374227100000000064e+03,-1.317643399999999929e+03,8.034498746000000276e+06,-7.668120000000000402e+01,-2.156200000000000117e+01
3.870000000000000000e+03,1.786849090000000069e+04,4.176330200000000332e+04,5.584250460000000021e+04,8.901291999999999689e+02,-3.264976964399999939e+06,2.315702097000000067e+05,3.473417670000000362e+04,0.000000000000000000e+00,5.064272327999999980e+05,-2.375880918399999849e+06,2.978356999999999744e+02,-2.882308151200000197e+06,-2.377077801700000186e+06,2.976927000000000021e+02,1.167378300000000081e+03,1.217560699999999997e+03,8.034603645800000057e+06,-3.326700000000000212e+00,5.150739999999999696e+01
3.880000000000000000e+03,1.795871900000000096e+04,4.183130440000000090e+04,5.588656459999999788e+04,9.331395999999999731e+02,-3.266129185200000182e+06,2.325625444999999891e+05,3.492109189999999944e+04,0.000000000000000000e+00,5.062922580999999773e+05,-2.375743563099999912e+06,2.977563000000000102e+02,-2.882035821200000122e+06,-2.377026532199999783e+06,2.976915999999999940e+02,-1.264271199999999908e+03,-1.212853200000000015e+03,8.034858617600000463e+06,-6.009859999999999758e+01,-5.489600000000000257e+00
3.890000000000000000e+03,1.788723990000000049e+04,4.204206319999999687e+04,5.584147499999999854e+04,9.036982000000000426e+02,-3.266005653799999971e+06,2.320712885999999999e+05,3.487787150000000111e+04,0.000000000000000000e+00,5.064506440999999759e+05,-2.375931373199999798e+06,2.978494000000000028e+02,-2.882382017299999949e+06,-2.376954480899999849e+06,2.976992000000000189e+02,3.833360999999999876e+02,4.406571000000000140e+02,8.034968064500000328e+06,-4.570580000000000354e+01,9.020599999999999952e+00
3.900000000000000000e+03,1.796876829999999973e+04,4.216559700000000157e+04,5.586620700000000215e+04,9.310267000000000053e+02,-3.265603276800000109e+06,2.322014854000000050e+05,3.476034120000000257e+04,0.000000000000000000e+00,5.059650030000000261e+05,-2.375744848199999891e+06,2.975638000000000147e+02,-2.881709851199999917e+06,-2.376904328999999911e+06,2.976820999999999913e+02,-2.601338000000000079e+02,-2.049684000000000026e+02,8.035172152800000273e+06,-3.354339999999999833e+01,2.129629999999999868e+01
3.910000000000000000e+03,1.758875460000000021e+04,4.198772280000000319e+04,5.577875899999999820e+04,9.243274000000000115e+02,-3.265644277300000191e+06,2.321121138999999966e+05,3.473525390000000334e+04,0.000000000000000000e+00,5.068168637999999919e+05,-2.375700481900000013e+06,2.980647999999999911e+02,-2.882517345699999947e+06,-2.376850960599999875e+06,2.976963999999999828e+02,-5.284959000000000060e+02,-4.739390000000000214e+02,8.035324473299999721e+06,-9.609789999999999566e+01,-4.127870000000000061e+01
3.920000000000000000e+03,1.782081490000000122e+04,4.198660229999999865e+04,5.581836069999999745e+04,9.008477000000000317e+02,-3.265090218799999915e+06,2.317165868999999948e+05,3.477395840000000317e+04,0.000000000000000000e+00,5.063833303999999771e+05,-2.375689717600000091e+06,2.978099000000000274e+02,-2.882073047999999952e+06,-2.376772666600000113e+06,2.977047000000000025e+02,5.902821000000000140e+02,6.467057999999999538e+02,8.035426849100000225e+06,-5.467719999999999914e+01,1.459000000000000019e-01
3.930000000000000000e+03,1.776811010000000169e+04,4.226450710000000254e+04,5.593357940000000235e+04,9.063278000000000247e+02,-3.265439414199999999e+06,2.321464539999999979e+05,3.471966240000000107e+04,0.000000000000000000e+00,5.058970437999999849e+05,-2.375803729600000195e+06,2.975239000000000260e+02,-2.881700773500000127e+06,-2.376702702599999961e+06,2.976913999999999874e+02,-1.114017399999999952e+03,-1.063173999999999978e+03,8.035609562599999830e+06,-9.551109999999999900e+01,-4.078289999999999793e+01
3.940000000000000000e+03,1.781929160000000047e+04,4.219275740000000224e+04,5.582571549999999843e+04,9.181250999999999749e+02,-3.267688038199999835e+06,2.333777724999999919e+05,3.477562120000000141e+04,0.000000000000000000e+00,5.069879383999999845e+05,-2.375790816500000190e+06,2.981653999999999769e+02,-2.882778754900000058e+06,-2.376639155799999833e+06,2.976936999999999784e+02,9.217984999999999900e+02,9.766636999999999489e+02,8.035671681300000288e+06,-8.312430000000000518e+01,-2.839989999999999881e+01
3.950000000000000000e+03,1.792178050000000076e+04,4.207681670000000304e+04,5.587006349999999657e+04,9.138401999999999816e+02,-3.268420012800000142e+06,2.336797950000000128e+05,3.488800549999999930e+04,0.000000000000000000e+00,5.075421532000000007e+05,-2.375527558199999854e+06,2.984913999999999987e+02,-2.883069711399999913e+06,-2.376555872299999930e+06,2.977180999999999926e+02,-8.968416999999999462e+02,-8.420189000000000306e+02,8.035877749499999918e+06,-7.233020000000000493e+01,-1.775789999999999935e+01
3.960000000000000000e+03,1.802855549999999857e+04,4.189281919999999809e+04,5.582001120000000083e+04,9.189615000000000009e+02,-3.267415193099999800e+06,2.333613485999999975e+05,3.482555849999999919e+04,0.000000000000000000e+00,5.070640148000000045e+05,-2.375503923799999990e+06,2.982101999999999862e+02,-2.882567938599999994e+06,-2.376460781799999997e+06,2.977613999999999805e+02,3.675479000000000269e+02,4.226727999999999952e+02,8.035992050400000066e+06,-1.142274000000000029e+02,-5.963920000000000243e+01
3.970000000000000000e+03,1.817265079999999944e+04,4.208016700000000128e+04,5.584233469999999943e+04,8.874818999999999960e+02,-3.265640736099999864e+06,2.316065652000000118e+05,3.477041129999999976e+04,0.000000000000000000e+00,5.068367817999999970e+05,-2.375444343400000129e+06,2.980765000000000100e+02,-2.882281125200000126e+06,-2.376352244400000200e+06,2.977678000000000225e+02,1.001291999999999973e+02,1.538445000000000107e+02,8.036163764700000174e+06,-4.290259999999999962e+01,1.169669999999999987e+01
3.980000000000000000e+03,1.801468779999999970e+04,4.200831970000000001e+04,5.583762870000000112e+04,9.069392000000000280e+02,-3.266013934299999848e+06,2.315548354000000108e+05,3.466807970000000205e+04,0.000000000000000000e+00,5.073174659000000102e+05,-2.375705977899999823e+06,2.983591999999999871e+02,-2.883023443800000008e+06,-2.376256322000000160e+06,2.977993999999999915e+02,-7.934125999999999976e+02,-7.416055999999999813e+02,8.036364317099999636e+06,-1.386334999999999980e+02,-8.407139999999999702e+01
3.990000000000000000e+03,1.793589549999999872e+04,4.210449319999999716e+04,5.590287440000000061e+04,8.994294999999999618e+02,-3.266168450499999803e+06,2.327046204000000143e+05,3.490633559999999852e+04,0.000000000000000000e+00,5.062868004000000074e+05,-2.375428001499999780e+06,2.977531000000000176e+02,-2.881714801899999846e+06,-2.376136758400000166e+06,2.978227999999999724e+02,3.958442999999999756e+02,4.469259000000000128e+02,8.036488116999999620e+06,-8.940739999999999554e+01,-3.518090000000000117e+01
4.000000000000000000e+03,1.786772130000000107e+04,4.213195820000000094e+04,5.587329310000000260e+04,9.301163999999999987e+02,-3.266605123500000220e+06,2.324017429000000120e+05,3.492839650000000256e+04,0.000000000000000000e+00,5.072927684000000008e+05,-2.375179126600000076e+06,2.983446999999999889e+02,-2.882471895099999849e+06,-2.375995065899999812e+06,2.978654000000000224e+02,-1.000403099999999995e+03,-9.475448000000000093e+02,8.036654410199999809e+06,-1.678810000000000002e+02,-1.137442000000000064e+02
4.010000000000000000e+03,1.787838890000000174e+04,4.195715630000000237e+04,5.589721229999999923e+04,8.983632000000000062e+02,-3.266603604600000195e+06,2.321490885000000126e+05,3.477095240000000194e+04,0.000000000000000000e+00,5.073125086000000010e+05,-2.375739934400000144e+06,2.983562999999999761e+02,-2.883052442999999970e+06,-2.375907300600000191e+06,2.979005999999999972e+02,5.552503000000000384e+02,6.078323000000000320e+02,8.036708992200000212e+06,-1.314175999999999931e+02,-7.737829999999999586e+01
4.020000000000000000e+03,1.799596489999999903e+04,4.216022250000000349e+04,5.591889379999999801e+04,9.034547000000000025e+02,-3.267212821599999908e+06,2.323008244999999879e+05,3.486428600000000006e+04,0.000000000000000000e+00,5.071816361000000034e+05,-2.375887538999999873e+06,2.982792999999999779e+02,-2.883069175100000110e+06,-2.375848936799999792e+06,2.979476000000000226e+02,-9.504022999999999683e+02,-8.994664999999999964e+02,8.036824058000000194e+06,-1.584071000000000140e+02,-1.045801000000000016e+02
4.030000000000000000e+03,1.786762640000000101e+04,4.204193209999999817e+04,5.586156240000000253e+04,9.255126999999999953e+02,-3.267198321899999864e+06,2.326643802999999898e+05,3.484204140000000189e+04,0.000000000000000000e+00,5.067366123999999836e+05,-2.376258654399999883e+06,2.980176000000000158e+02,-2.882995266799999867e+06,-2.375806348000000231e+06,2.979823000000000093e+02,4.115027999999999793e+02,4.658532999999999902e+02,8.036839048200000077e+06,-1.531776000000000124e+02,-9.933700000000000330e+01
4.040000000000000000e+03,1.801041349999999875e+04,4.196378749999999854e+04,5.586954099999999744e+04,9.132051999999999907e+02,-3.266738454700000118e+06,2.326304550999999919e+05,3.493424349999999686e+04,0.000000000000000000e+00,5.057793644000000204e+05,-2.376637444600000046e+06,2.974547000000000025e+02,-2.882416808999999892e+06,-2.375797715499999933e+06,2.979861999999999966e+02,-1.010885400000000004e+03,-9.580961999999999534e+02,8.036868416199999861e+06,-1.582986999999999966e+02,-1.046178000000000026e+02
4.050000000000000000e+03,1.816424550000000090e+04,4.188119150000000081e+04,5.595697239999999874e+04,9.444207999999999856e+02,-3.266901578000000212e+06,2.324818346000000020e+05,3.471805589999999938e+04,0.000000000000000000e+00,5.059527780999999959e+05,-2.376802079100000206e+06,2.975566000000000031e+02,-2.882754857299999800e+06,-2.375813548899999820e+06,2.979737000000000080e+02,7.435294000000000096e+02,7.958518000000000256e+02,8.036772272599999793e+06,-1.778246000000000038e+02,-1.243371000000000066e+02
4.060000000000000000e+03,1.813655059999999867e+04,4.174591530000000057e+04,5.584050690000000031e+04,8.886358999999999924e+02,-3.266170407600000035e+06,2.322009002000000037e+05,3.477399769999999990e+04,0.000000000000000000e+00,5.059046806000000215e+05,-2.376679220300000161e+06,2.975283999999999764e+02,-2.882583900899999775e+06,-2.375853962600000203e+06,2.979499000000000137e+02,-3.188808000000000220e+02,-2.655049999999999955e+02,8.036794492300000042e+06,-1.250572999999999979e+02,-7.173019999999999641e+01
4.070000000000000000e+03,1.789480770000000120e+04,4.217417029999999795e+04,5.591174279999999999e+04,9.126232999999999720e+02,-3.267170536799999885e+06,2.327172707999999984e+05,3.476430470000000059e+04,0.000000000000000000e+00,5.061113012999999919e+05,-2.376684316000000108e+06,2.976499000000000024e+02,-2.882795617300000042e+06,-2.375894132499999832e+06,2.979406000000000176e+02,-1.307882999999999925e+02,-7.588630000000000564e+01,8.036799097099999897e+06,-1.899655999999999949e+02,-1.364025000000000034e+02
4.080000000000000000e+03,1.802529499999999825e+04,4.205935010000000329e+04,5.582745190000000002e+04,8.972527999999999793e+02,-3.267894503899999894e+06,2.334338533999999927e+05,3.492726120000000083e+04,0.000000000000000000e+00,5.064147330000000075e+05,-2.376309306299999822e+06,2.978283000000000129e+02,-2.882724039400000125e+06,-2.375922419600000139e+06,2.979442000000000235e+02,3.954814000000000078e+02,4.479476999999999975e+02,8.036809893500000238e+06,-1.069779999999999944e+02,-5.336249999999999716e+01
4.090000000000000000e+03,1.789926190000000133e+04,4.212440159999999742e+04,5.577670010000000184e+04,9.254563000000000557e+02,-3.268766647599999793e+06,2.337078981999999960e+05,3.490195479999999952e+04,0.000000000000000000e+00,5.070181354000000283e+05,-2.376412839300000109e+06,2.981831999999999994e+02,-2.883430974599999841e+06,-2.375946492899999954e+06,2.979608999999999810e+02,-7.303006000000000313e+02,-6.758966000000000349e+02,8.036882498300000094e+06,-1.626597999999999900e+02,-1.091902000000000044e+02
4.100000000000000000e+03,1.784233459999999832e+04,4.213023389999999927e+04,5.581227689999999711e+04,9.341858999999999469e+02,-3.267952065299999900e+06,2.329151527000000060e+05,3.490439650000000256e+04,0.000000000000000000e+00,5.068690730999999796e+05,-2.376544411600000225e+06,2.980955000000000155e+02,-2.883413484800000209e+06,-2.375986471100000199e+06,2.979873999999999796e+02,6.881168999999999869e+02,7.420996000000000095e+02,8.036897391900000162e+06,-1.152472999999999956e+02,-6.183679999999999666e+01
4.110000000000000000e+03,1.779456590000000142e+04,4.169953570000000036e+04,5.587797529999999824e+04,8.987314999999999827e+02,-3.267166119200000074e+06,2.331409425000000047e+05,3.479698520000000281e+04,0.000000000000000000e+00,5.063287824999999721e+05,-2.376628600500000175e+06,2.977778000000000134e+02,-2.882957382999999914e+06,-2.376032876999999862e+06,2.979730999999999881e+02,-4.920033999999999992e+02,-4.394807999999999879e+02,8.037004280299999751e+06,-1.134226000000000028e+02,-6.011390000000000100e+01
4.120000000000000000e+03,1.798282019999999829e+04,4.172623960000000079e+04,5.582887819999999920e+04,8.877635999999999967e+02,-3.267778857900000177e+06,2.329540234000000055e+05,3.492002780000000348e+04,0.000000000000000000e+00,5.066574317000000156e+05,-2.376821673500000034e+06,2.979710999999999785e+02,-2.883479105200000107e+06,-2.376089474799999967e+06,2.979812000000000012e+02,1.260142000000000024e+02,1.787854000000000099e+02,8.037045175800000317e+06,-1.366359999999999957e+02,-8.350990000000000180e+01
4.130000000000000000e+03,1.774068639999999868e+04,4.214663680000000022e+04,5.588558619999999792e+04,9.210884999999999536e+02,-3.266873860400000121e+06,2.324438170000000100e+05,3.503719700000000012e+04,0.000000000000000000e+00,5.059603301000000210e+05,-2.376738518399999943e+06,2.975611000000000104e+02,-2.882698848400000017e+06,-2.376136214300000109e+06,2.979830000000000041e+02,5.499450000000000216e+01,1.108067000000000064e+02,8.037127646300000139e+06,-7.818540000000000134e+01,-2.481080000000000041e+01
4.140000000000000000e+03,1.779575379999999859e+04,4.197496020000000135e+04,5.580166330000000016e+04,8.887369999999999663e+02,-3.266365638900000136e+06,2.321881069999999891e+05,3.470993420000000333e+04,0.000000000000000000e+00,5.057995097999999998e+05,-2.377206973499999847e+06,2.974664999999999964e+02,-2.883006483399999794e+06,-2.376207022100000177e+06,2.979481000000000108e+02,-7.471612000000000080e+02,-6.913690000000000282e+02,8.037218965400000103e+06,-1.616333999999999946e+02,-1.082125000000000057e+02
4.150000000000000000e+03,1.775701680000000124e+04,4.181407360000000335e+04,5.575347209999999905e+04,9.198265999999999849e+02,-3.267246131699999794e+06,2.325621962000000058e+05,3.484325420000000304e+04,0.000000000000000000e+00,5.061032742999999900e+05,-2.377493017700000200e+06,2.976451999999999884e+02,-2.883596291999999899e+06,-2.376305295100000221e+06,2.979057999999999993e+02,9.832214999999999918e+02,1.038296800000000076e+03,8.037230682099999860e+06,-6.763030000000000541e+01,-1.419669999999999987e+01
4.160000000000000000e+03,1.773160469999999987e+04,4.204968959999999788e+04,5.587791870000000199e+04,9.415578000000000429e+02,-3.266682222899999935e+06,2.324889580000000133e+05,3.503442349999999715e+04,0.000000000000000000e+00,5.058623677000000025e+05,-2.376695702899999917e+06,2.975034999999999741e+02,-2.882558070600000210e+06,-2.376364884000000078e+06,2.978704000000000178e+02,-9.323628999999999678e+02,-8.777161999999999580e+02,8.037409866299999878e+06,-1.326257999999999981e+02,-7.921609999999999729e+01
4.170000000000000000e+03,1.769674239999999918e+04,4.200777019999999902e+04,5.584652640000000247e+04,9.230058999999999969e+02,-3.267683276000000071e+06,2.328720922999999893e+05,3.484524100000000180e+04,0.000000000000000000e+00,5.067526349000000046e+05,-2.376739262800000142e+06,2.980269999999999868e+02,-2.883491897700000089e+06,-2.376429629999999888e+06,2.978679000000000201e+02,2.532959999999999923e+02,3.115817999999999870e+02,8.037469123800000176e+06,-1.249675000000000011e+02,-7.132930000000000348e+01
4.180000000000000000e+03,1.754024469999999928e+04,4.177403949999999895e+04,5.578377900000000227e+04,9.060335000000000036e+02,-3.268212202699999791e+06,2.338570879999999888e+05,3.494933299999999872e+04,0.000000000000000000e+00,5.068568943999999901e+05,-2.376544790699999779e+06,2.980883999999999787e+02,-2.883401685099999886e+06,-2.376471570700000040e+06,2.978543999999999983e+02,-2.304672999999999945e+02,-1.756468999999999880e+02,8.037553709900000133e+06,-9.682019999999999982e+01,-4.303130000000000166e+01
4.190000000000000000e+03,1.776806230000000141e+04,4.161398840000000200e+04,5.586814179999999760e+04,9.042054000000000542e+02,-3.267448882100000046e+06,2.331310429000000004e+05,3.499473099999999977e+04,0.000000000000000000e+00,5.061680058999999892e+05,-2.377000704299999867e+06,2.976831999999999994e+02,-2.883168710200000089e+06,-2.376550205800000113e+06,2.978509000000000242e+02,9.690439999999999543e+01,1.508702999999999861e+02,8.037588159400000237e+06,-1.117672000000000025e+02,-5.783409999999999940e+01
4.200000000000000000e+03,1.767828600000000006e+04,4.173514289999999892e+04,5.594560740000000078e+04,9.142994999999999663e+02,-3.267003029500000179e+06,2.322604884000000020e+05,3.489160779999999795e+04,0.000000000000000000e+00,5.061752142999999924e+05,-2.377402383200000040e+06,2.976875000000000000e+02,-2.883577597500000149e+06,-2.376661368600000162e+06,2.978181000000000154e+02,2.568768000000000029e+02,3.127253000000000043e+02,8.037656477699999698e+06,-4.890319999999999823e+01,5.179400000000000226e+00
4.210000000000000000e+03,1.762156130000000121e+04,4.181615699999999924e+04,5.579771459999999934e+04,9.483386000000000422e+02,-3.267573512899999972e+06,2.326250997999999963e+05,3.461479089999999997e+04,0.000000000000000000e+00,5.066433057999999728e+05,-2.377506545100000221e+06,2.979628000000000156e+02,-2.884149850899999961e+06,-2.376749699200000148e+06,2.977984000000000151e+02,-5.493234999999999673e+02,-4.985145999999999731e+02,8.037757381500000134e+06,-1.041319000000000017e+02,-5.013799999999999812e+01
4.220000000000000000e+03,1.782726810000000114e+04,4.198523640000000159e+04,5.583511729999999807e+04,9.244571999999999434e+02,-3.267016185000000056e+06,2.329265816000000050e+05,3.473764289999999892e+04,0.000000000000000000e+00,5.053713126000000047e+05,-2.377408569000000134e+06,2.972146999999999935e+02,-2.882779881599999964e+06,-2.376825750700000208e+06,2.977450999999999794e+02,1.990115999999999872e+02,2.524960000000000093e+02,8.037801473699999973e+06,-4.666120000000000090e+01,7.460200000000000387e+00
4.230000000000000000e+03,1.790789089999999851e+04,4.175980900000000111e+04,5.578304699999999866e+04,9.079781000000000404e+02,-3.266904592600000091e+06,2.326256516000000120e+05,3.497949689999999828e+04,0.000000000000000000e+00,5.059346609000000171e+05,-2.377006058300000150e+06,2.975459999999999923e+02,-2.882940719200000167e+06,-2.376863120899999980e+06,2.977216000000000236e+02,-3.354191999999999894e+02,-2.804678999999999860e+02,8.037870135900000110e+06,-8.400730000000000075e+01,-2.985589999999999833e+01
4.240000000000000000e+03,1.789061969999999928e+04,4.217701729999999952e+04,5.580390989999999874e+04,9.124172999999999547e+02,-3.266616328799999785e+06,2.324224326000000001e+05,3.473678429999999935e+04,0.000000000000000000e+00,5.056808645000000251e+05,-2.376992283299999777e+06,2.973967000000000098e+02,-2.882673147799999919e+06,-2.376880862799999770e+06,2.977187000000000126e+02,-3.363030999999999722e+02,-2.874397999999999911e+02,8.037876933699999936e+06,-5.027819999999999823e+01,3.676899999999999835e+00
4.250000000000000000e+03,1.798667819999999847e+04,4.205407949999999983e+04,5.584764029999999912e+04,9.128405000000000200e+02,-3.266573542499999981e+06,2.316719723999999987e+05,3.439613999999999942e+04,0.000000000000000000e+00,5.062522686000000103e+05,-2.377451922900000121e+06,2.977327999999999975e+02,-2.883704191500000190e+06,-2.376913354999999981e+06,2.977275000000000205e+02,1.315629000000000133e+02,1.838101000000000056e+02,8.037823601900000125e+06,-8.087649999999999295e+01,-2.692520000000000024e+01
4.260000000000000000e+03,1.795182570000000123e+04,4.163590890000000218e+04,5.579352799999999843e+04,8.864886000000000195e+02,-3.266154497700000182e+06,2.311147435999999871e+05,3.493878639999999723e+04,0.000000000000000000e+00,5.067411143000000156e+05,-2.377092102200000081e+06,2.980203000000000202e+02,-2.883833216500000097e+06,-2.376933999100000132e+06,2.977520999999999844e+02,-8.966289999999999338e+01,-3.423299999999999699e+01,8.037781263399999589e+06,-6.941559999999999775e+01,-1.536159999999999926e+01
4.270000000000000000e+03,1.785559639999999854e+04,4.187762819999999920e+04,5.592918830000000162e+04,8.940555000000000518e+02,-3.266612170100000221e+06,2.314218883999999962e+05,3.499844370000000345e+04,0.000000000000000000e+00,5.060310582000000286e+05,-2.377604311400000006e+06,2.976027000000000271e+02,-2.883635369599999860e+06,-2.376979998800000176e+06,2.977497000000000185e+02,6.156600000000000072e+00,5.941550000000000153e+01,8.037737239500000142e+06,-6.256839999999999691e+01,-8.596500000000000696e+00
4.280000000000000000e+03,1.788495809999999983e+04,4.189887150000000111e+04,5.586925609999999870e+04,9.054906999999999471e+02,-3.267762424000000115e+06,2.326605229999999865e+05,3.496319750000000204e+04,0.000000000000000000e+00,5.060426689999999944e+05,-2.377537458099999931e+06,2.976095000000000255e+02,-2.883580127100000158e+06,-2.377041406400000211e+06,2.977388000000000261e+02,1.015659999999999918e+01,6.276120000000000232e+01,8.037697535600000061e+06,-8.183459999999999468e+01,-2.785579999999999856e+01
4.290000000000000000e+03,1.784206379999999990e+04,4.191200720000000001e+04,5.587517089999999735e+04,9.161028999999999769e+02,-3.267843397200000007e+06,2.330513748999999953e+05,3.492845599999999831e+04,0.000000000000000000e+00,5.062108533000000170e+05,-2.377107368300000206e+06,2.977083999999999833e+02,-2.883318221599999815e+06,-2.377076132900000084e+06,2.977149999999999750e+02,-6.538049999999999784e+01,-1.063560000000000016e+01,8.037649857900000177e+06,-4.858859999999999957e+01,5.407199999999999562e+00
4.300000000000000000e+03,1.800253989999999976e+04,4.192897950000000128e+04,5.578619299999999930e+04,8.870253999999999905e+02,-3.268035383700000122e+06,2.330682570999999880e+05,3.485631539999999950e+04,0.000000000000000000e+00,5.063839903000000049e+05,-2.377122083099999931e+06,2.978102000000000089e+02,-2.883506073400000110e+06,-2.377105016400000080e+06,2.977008000000000152e+02,2.871840000000000259e+02,3.408038999999999987e+02,8.037604022400000133e+06,-6.863519999999999754e+01,-1.465750000000000064e+01
4.310000000000000000e+03,1.795658729999999923e+04,4.183262090000000171e+04,5.582878689999999915e+04,9.186787000000000489e+02,-3.267900950199999847e+06,2.332363407000000007e+05,3.495816500000000087e+04,0.000000000000000000e+00,5.055453961000000127e+05,-2.377624374700000044e+06,2.973170999999999822e+02,-2.883169770800000057e+06,-2.377154805199999828e+06,2.976777000000000157e+02,-5.572201999999999771e+02,-5.013213999999999828e+02,8.037584996700000018e+06,-7.189610000000000412e+01,-1.774960000000000093e+01
4.320000000000000000e+03,1.784719700000000012e+04,4.186715580000000045e+04,5.578416790000000037e+04,9.141888000000000147e+02,-3.268118759800000116e+06,2.331506089999999967e+05,3.485397609999999986e+04,0.000000000000000000e+00,5.061911385000000009e+05,-2.377510326700000092e+06,2.976967999999999961e+02,-2.883701465100000147e+06,-2.377189237799999770e+06,2.976639999999999873e+02,6.879996999999999616e+02,7.383088000000000193e+02,8.037504000099999830e+06,-4.379679999999999751e+01,1.022659999999999947e+01
4.330000000000000000e+03,1.772388850000000093e+04,4.194506240000000253e+04,5.579829009999999835e+04,8.955751999999999953e+02,-3.267957969500000123e+06,2.331897590999999957e+05,3.473729170000000158e+04,0.000000000000000000e+00,5.062393849000000046e+05,-2.377428717600000091e+06,2.977251999999999725e+02,-2.883668102500000037e+06,-2.377223747800000012e+06,2.976721999999999753e+02,-5.668949999999999818e+02,-5.122042000000000144e+02,8.037526003999999724e+06,-7.489130000000000109e+01,-2.092399999999999949e+01
4.340000000000000000e+03,1.778834969999999885e+04,4.204581489999999758e+04,5.582423449999999866e+04,8.824392000000000280e+02,-3.268048819099999964e+06,2.334979030999999959e+05,3.484845079999999871e+04,0.000000000000000000e+00,5.061944126999999862e+05,-2.376967214199999813e+06,2.976988000000000056e+02,-2.883161626900000032e+06,-2.377211759800000116e+06,2.976838000000000193e+02,-7.666360000000000241e+01,-1.906429999999999936e+01,8.037480774100000039e+06,-4.136639999999999873e+01,1.269130000000000003e+01
4.350000000000000000e+03,1.793136630000000150e+04,4.191531489999999758e+04,5.589646480000000156e+04,9.068165999999999940e+02,-3.268435150100000203e+06,2.336763123999999953e+05,3.485896919999999955e+04,0.000000000000000000e+00,5.065034836999999825e+05,-2.376746422100000083e+06,2.978804999999999836e+02,-2.883249905799999833e+06,-2.377174430000000168e+06,2.976956000000000131e+02,7.483069999999999311e+01,1.291727999999999952e+02,8.037421599000000395e+06,-8.678589999999999804e+01,-3.276489999999999725e+01
